Timestamp,robot_x,robot_y,photo_num
0.0,2e-05,1e-05,0
0.0333,2e-05,-0.0,1
0.0667,2e-05,0.0,2
0.1,2e-05,1e-05,3
0.1333,1e-05,-0.0,4
0.1667,-2e-05,1e-05,5
0.2,-0.00015,6e-05,6
0.2333,-0.00044,0.00018,7
0.2667,-0.00084,0.00037,8
0.3,-0.00112,0.0005,9
0.3333,-0.00152,0.00068,10
0.3667,-0.0029,0.0011,11
0.4,-0.00333,0.00023,12
0.4333,-0.00349,-0.00152,13
0.4667,-0.00345,-0.00423,14
0.5,-0.00324,-0.0075,15
0.5333,-0.00286,-0.01159,16
0.5667,-0.00245,-0.01537,17
0.6,-0.00216,-0.01743,18
0.6333,-0.00196,-0.01817,19
0.6667,-0.00188,-0.01742,20
0.7,-0.0019,-0.01545,21
0.7333,-0.00196,-0.01313,22
0.7667,-0.00216,-0.01028,23
0.8,-0.0027,-0.00734,24
0.8333,-0.00362,-0.00417,25
0.8667,-0.00483,-0.0009,26
0.9,-0.00642,0.00281,27
0.9333,-0.00808,0.00639,28
0.9667,-0.0098,0.0093,29
1.0,-0.01172,0.01012,30
1.0333,-0.01364,0.00798,31
1.0667,-0.01547,0.00349,32
1.1,-0.01727,-0.00295,33
1.1333,-0.01889,-0.01048,34
1.1667,-0.02015,-0.01899,35
1.2,-0.02011,-0.02416,36
1.2333,-0.01883,-0.02559,37
1.2667,-0.01675,-0.02457,38
1.3,-0.0131,-0.02087,39
1.3333,-0.00888,-0.01603,40
1.3667,-0.00474,-0.01129,41
1.4,-0.00091,-0.00711,42
1.4333,0.00308,-0.00292,43
1.4667,0.00777,0.00175,44
1.5,0.01253,0.0064,45
1.5333,0.01697,0.01067,46
1.5667,0.02075,0.01437,47
1.6,0.02296,0.01658,48
1.6333,0.02331,0.01693,49
1.6667,0.02183,0.01539,50
1.7,0.01972,0.01318,51
1.7333,0.01643,0.0098,52
1.7667,0.01303,0.00635,53
1.8,0.01091,0.00428,54
1.8333,0.00994,0.00365,55
1.8667,0.00992,0.00422,56
1.9,0.01068,0.00562,57
1.9333,0.01193,0.0074,58
1.9667,0.01342,0.00941,59
2.0,0.01364,0.01018,60
2.0333,0.0123,0.00954,61
2.0667,0.00976,0.00786,62
2.1,0.00639,0.00548,63
2.1333,0.00182,0.00207,64
2.1667,-0.00229,-0.00104,65
2.2,-0.00419,-0.0023,66
2.2333,-0.00553,-0.00307,67
2.2667,-0.00579,-0.00269,68
2.3,-0.00513,-0.00164,69
2.3333,-0.00411,-0.00029,70
2.3667,-0.00253,0.00168,71
2.4,-0.00068,0.0036,72
2.4333,0.00127,0.0051,73
2.4667,0.00358,0.00651,74
2.5,0.00589,0.00759,75
2.5333,0.00833,0.00849,76
2.5667,0.01088,0.00909,77
2.6,0.01306,0.00867,78
2.6333,0.01493,0.00709,79
2.6667,0.01673,0.00369,80
2.7,0.01782,0.00041,81
2.7333,0.01886,-0.00356,82
2.7667,0.01955,-0.00723,83
2.8,0.01933,-0.00918,84
2.8333,0.01819,-0.00942,85
2.8667,0.01636,-0.00835,86
2.9,0.01418,-0.00645,87
2.9333,0.01206,-0.00439,88
2.9667,0.00836,-0.00065,89
3.0,0.006,0.00095,90
3.0333,0.00386,0.00081,91
3.0667,0.00275,-0.00081,92
3.1,0.0022,-0.00348,93
3.1333,0.00203,-0.00659,94
3.1667,0.00207,-0.01027,95
3.2,0.00206,-0.01222,96
3.2333,0.00201,-0.01288,97
3.2667,0.00184,-0.01191,98
3.3,0.00166,-0.01044,99
3.3333,0.00142,-0.0084,100
3.3667,0.00113,-0.00635,101
3.4,0.00075,-0.00591,102
3.4333,0.00017,-0.0078,103
3.4667,-0.00052,-0.01129,104
3.5,-0.00142,-0.01615,105
3.5333,-0.00256,-0.02278,106
3.5667,-0.0033,-0.02788,107
3.6,-0.00332,-0.02966,108
3.6333,-0.00262,-0.03057,109
3.6667,-0.00054,-0.02915,110
3.7,0.00157,-0.026,111
3.7333,0.00454,-0.02161,112
3.7667,0.00823,-0.01571,113
3.8,0.01146,-0.0085,114
3.8333,0.01208,-0.00271,115
3.8667,0.01167,0.00217,116
3.9,0.0106,0.00722,117
3.9333,0.00866,0.01387,118
3.9667,0.00694,0.01932,119
4.0,0.00609,0.02305,120
4.0333,0.00668,0.02283,121
4.0667,0.00861,0.02007,122
4.1,0.01167,0.01513,123
4.1333,0.01485,0.00988,124
4.1667,0.01769,0.00507,125
4.2,0.01954,0.00168,126
4.2333,0.02012,0.00036,127
4.2667,0.01915,0.00147,128
4.3,0.0174,0.00381,129
4.3333,0.01516,0.00704,130
4.3667,0.01266,0.0112,131
4.4,0.01184,0.01421,132
4.4333,0.0129,0.01584,133
4.4667,0.01522,0.01669,134
4.5,0.01832,0.01714,135
4.5333,0.02199,0.01733,136
4.5667,0.02348,0.01737,137
4.6,0.02433,0.01738,138
4.6333,0.02517,0.01739,139
4.6667,0.02602,0.01741,140
4.7,0.02544,0.01701,141
4.7333,0.02361,0.01626,142
4.7667,0.02104,0.01584,143
4.8,0.01713,0.01475,144
4.8333,0.01409,0.01334,145
4.8667,0.01241,0.0122,146
4.9,0.01036,0.01041,147
4.9333,0.00861,0.00868,148
4.9667,0.0068,0.00708,149
5.0,0.00541,0.0067,150
5.0333,0.00467,0.00795,151
5.0667,0.00434,0.01103,152
5.1,0.00437,0.015,153
5.1333,0.00467,0.01974,154
5.1667,0.00511,0.0233,155
5.2,0.00595,0.02441,156
5.2333,0.00716,0.02249,157
5.2667,0.00907,0.01663,158
5.3,0.01114,0.00912,159
5.3333,0.01336,0.00084,160
5.3667,0.01567,-0.00793,161
5.4,0.01679,-0.01305,162
5.4333,0.01688,-0.01546,163
5.4667,0.01609,-0.01564,164
5.5,0.01414,-0.01362,165
5.5333,0.01179,-0.01046,166
5.5667,0.00933,-0.00705,167
5.6,0.00644,-0.00391,168
5.6333,0.00315,-0.00125,169
5.6667,-0.00027,0.00079,170
5.7,-0.00394,0.00253,171
5.7333,-0.00739,0.00398,172
5.7667,-0.01167,0.0057,173
5.8,-0.01296,0.00609,174
5.8333,-0.01278,0.00584,175
5.8667,-0.01051,0.00468,176
5.9,-0.00709,0.00295,177
5.9333,-0.00385,0.00126,178
5.9667,0.00047,-0.00091,179
6.0,0.00311,-0.00159,180
6.0333,0.00365,-0.00044,181
6.0667,0.00242,0.00187,182
6.1,-0.00048,0.00561,183
6.1333,-0.0039,0.0097,184
6.1667,-0.00695,0.0133,185
6.2,-0.01063,0.01663,186
6.2333,-0.01253,0.01699,187
6.2667,-0.01357,0.01559,188
6.3,-0.01408,0.01304,189
6.3333,-0.01434,0.01018,190
6.3667,-0.01449,0.00618,191
6.4,-0.01418,0.00457,192
6.4333,-0.0134,0.00334,193
6.4667,-0.01174,0.00304,194
6.5,-0.01009,0.00343,195
6.5333,-0.00801,0.00401,196
6.5667,-0.00557,0.0044,197
6.6,-0.0026,0.00397,198
6.6333,0.00057,0.00274,199
6.6667,0.00387,0.00091,200
6.7,0.0072,-0.00127,201
6.7333,0.0112,-0.00419,202
6.7667,0.01422,-0.00664,203
6.8,0.01584,-0.00861,204
6.8333,0.01613,-0.01058,205
6.8667,0.01534,-0.01236,206
6.9,0.01455,-0.01321,207
6.9333,0.01334,-0.01428,208
6.9667,0.00712,-0.01745,209
7.0,0.00362,-0.01786,210
7.0333,-0.00191,-0.01766,211
7.0667,-0.00703,-0.01688,212
7.1,-0.0129,-0.01561,213
7.1333,-0.01877,-0.01418,214
7.1667,-0.02412,-0.01282,215
7.2,-0.02714,-0.01244,216
7.2333,-0.02746,-0.0133,217
7.2667,-0.0253,-0.01533,218
7.3,-0.02163,-0.01788,219
7.3333,-0.01606,-0.02139,220
7.3667,-0.01151,-0.02381,221
7.4,-0.00781,-0.02458,222
7.4333,-0.00473,-0.02373,223
7.4667,-0.00272,-0.02149,224
7.5,-0.00123,-0.01755,225
7.5333,-0.00019,-0.01267,226
7.5667,0.00045,-0.00801,227
7.6,0.00097,-0.00395,228
