Timestamp,robot_x,robot_y,photo_num
0.0,-1e-05,0.0,0
0.0333,0.0,1e-05,1
0.0667,0.0,0.0,2
0.1,-1e-05,-1e-05,3
0.1333,-1e-05,1e-05,4
0.1667,-1e-05,0.0,5
0.2,0.00011,8e-05,6
0.2333,0.00039,0.00042,7
0.2667,0.00068,0.00071,8
0.3,0.00096,0.001,9
0.3333,0.00274,0.00298,10
0.3667,0.00344,0.0037,11
0.4,0.0048,0.00525,12
0.4333,0.00643,0.00727,13
0.4667,0.00841,0.00971,14
0.5,0.01079,0.01287,15
0.5333,0.01326,0.01604,16
0.5667,0.01607,0.01959,17
0.6,0.01872,0.02261,18
0.6333,0.02056,0.02353,19
0.6667,0.02188,0.02216,20
0.7,0.02237,0.01917,21
0.7333,0.02249,0.01514,22
0.7667,0.02238,0.01065,23
0.8,0.02196,0.00754,24
0.8333,0.02078,0.00575,25
0.8667,0.01867,0.0063,26
0.9,0.01614,0.00835,27
0.9333,0.01356,0.01138,28
0.9667,0.01035,0.01559,29
1.0,0.0079,0.01925,30
1.0333,0.00668,0.02184,31
1.0667,0.00706,0.02299,32
1.1,0.00847,0.02295,33
1.1333,0.01041,0.02218,34
1.1667,0.01335,0.02082,35
1.2,0.0163,0.01917,36
1.2333,0.01698,0.01801,37
1.2667,0.01604,0.01713,38
1.3,0.01385,0.01649,39
1.3333,0.01091,0.01603,40
1.3667,0.00739,0.01567,41
1.4,0.0034,0.01563,42
1.4333,0.00075,0.01646,43
1.4667,-0.00214,0.01834,44
1.5,-0.0042,0.02077,45
1.5333,-0.00604,0.02364,46
1.5667,-0.00787,0.02689,47
1.6,-0.00954,0.02946,48
1.6333,-0.01081,0.02985,49
1.6667,-0.01164,0.0276,50
1.7,-0.01203,0.02313,51
1.7333,-0.01193,0.01727,52
1.7667,-0.01154,0.01079,53
1.8,-0.01112,0.00518,54
1.8333,-0.01086,0.00188,55
1.8667,-0.01078,0.00093,56
1.9,-0.01093,0.00202,57
1.9333,-0.01124,0.0044,58
1.9667,-0.01158,0.00787,59
2.0,-0.0112,0.0108,60
2.0333,-0.00931,0.01113,61
2.0667,-0.00584,0.0093,62
2.1,-0.00128,0.00596,63
2.1333,0.00481,0.00099,64
2.1667,0.01075,-0.004,65
2.2,0.01559,-0.00801,66
2.2333,0.019,-0.01068,67
2.2667,0.01929,-0.01063,68
2.3,0.01829,-0.0096,69
2.3333,0.01613,-0.0075,70
2.3667,0.01285,-0.00432,71
2.4,0.0104,-0.00107,72
2.4333,0.00988,0.00214,73
2.4667,0.01188,0.00633,74
2.5,0.0154,0.0099,75
2.5333,0.01947,0.01299,76
2.5667,0.02518,0.01677,77
2.6,0.03044,0.01948,78
2.6333,0.03323,0.01936,79
2.6667,0.03395,0.01668,80
2.7,0.03301,0.01216,81
2.7333,0.03049,0.00501,82
2.7667,0.02771,-0.00249,83
2.8,0.02545,-0.00864,84
2.8333,0.02394,-0.0128,85
2.8667,0.02324,-0.01488,86
2.9,0.0232,-0.01516,87
2.9333,0.02357,-0.01418,88
2.9667,0.02417,-0.01252,89
3.0,0.02349,-0.01102,90
3.0333,0.01997,-0.01158,91
3.0667,0.01404,-0.01407,92
3.1,0.00632,-0.01808,93
3.1333,-0.00246,-0.02324,94
3.1667,-0.01176,-0.02896,95
3.2,-0.02002,-0.03406,96
3.2333,-0.02539,-0.03642,97
3.2667,-0.02774,-0.03589,98
3.3,-0.02764,-0.03243,99
3.3333,-0.02594,-0.02803,100
3.3667,-0.02291,-0.02254,101
3.4,-0.02001,-0.01775,102
3.4333,-0.01838,-0.01501,103
3.4667,-0.01806,-0.01426,104
3.5,-0.01892,-0.01501,105
3.5333,-0.01996,-0.01621,106
3.5667,-0.02101,-0.01745,107
3.6,-0.0244,-0.02247,108
3.6333,-0.02332,-0.02423,109
3.6667,-0.01991,-0.02475,110
3.7,-0.01469,-0.02446,111
3.7333,-0.00841,-0.02362,112
3.7667,0.0007,-0.02207,113
3.8,0.00735,-0.02063,114
3.8333,0.0119,-0.01891,115
3.8667,0.01486,-0.01681,116
3.9,0.01615,-0.01482,117
3.9333,0.01654,-0.01251,118
3.9667,0.01628,-0.01007,119
4.0,0.01577,-0.00769,120
4.0333,0.01522,-0.00536,121
4.0667,0.01496,-0.00392,122
4.1,0.01482,-0.00284,123
4.1333,0.01473,-0.00195,124
4.1667,0.01462,-0.00118,125
4.2,0.01425,-0.00033,126
4.2333,0.0131,0.0007,127
4.2667,0.01123,0.00196,128
4.3,0.00866,0.00347,129
4.3333,0.00517,0.00537,130
4.3667,0.00221,0.00694,131
4.4,-0.00104,0.00891,132
4.4333,-0.00451,0.01178,133
4.4667,-0.00834,0.01562,134
4.5,-0.01247,0.02035,135
4.5333,-0.01641,0.02533,136
4.5667,-0.02041,0.03076,137
4.6,-0.02384,0.03607,138
4.6333,-0.02351,0.0372,139
4.6667,-0.02045,0.03546,140
4.7,-0.01525,0.03153,141
4.7333,-0.00833,0.02607,142
4.7667,-0.00022,0.01985,143
4.8,0.00764,0.01451,144
4.8333,0.01457,0.01169,145
4.8667,0.0204,0.01155,146
4.9,0.02396,0.01361,147
4.9333,0.0268,0.01699,148
4.9667,0.02906,0.02096,149
5.0,0.02972,0.02424,150
5.0333,0.02699,0.02486,151
5.0667,0.02001,0.02237,152
5.1,0.01055,0.01771,153
5.1333,0.00078,0.01223,154
5.1667,-0.0131,0.00406,155
5.2,-0.02328,-0.00234,156
5.2333,-0.02984,-0.00655,157
5.2667,-0.03277,-0.0083,158
5.3,-0.0329,-0.00837,159
5.3333,-0.03059,-0.00735,160
5.3667,-0.02628,-0.00549,161
5.4,-0.02245,-0.00389,162
5.4333,-0.01985,-0.00323,163
5.4667,-0.01865,-0.00367,164
5.5,-0.01871,-0.00497,165
5.5333,-0.01947,-0.00683,166
5.5667,-0.02057,-0.00906,167
5.6,-0.02098,-0.01139,168
5.6333,-0.01973,-0.01279,169
5.6667,-0.01685,-0.0131,170
5.7,-0.0126,-0.0126,171
5.7333,-0.00801,-0.01157,172
5.7667,-0.00233,-0.00993,173
5.8,0.00276,-0.00757,174
5.8333,0.00484,-0.00518,175
5.8667,0.00514,-0.00212,176
5.9,0.00356,0.00287,177
5.9333,0.00132,0.00718,178
5.9667,-0.00146,0.01157,179
6.0,-0.00419,0.01582,180
6.0333,-0.00571,0.01812,181
6.0667,-0.00649,0.01917,182
6.1,-0.00645,0.0188,183
6.1333,-0.00603,0.01789,184
6.1667,-0.00482,0.01568,185
6.2,-0.00376,0.014,186
6.2333,-0.00275,0.01254,187
6.2667,-0.00195,0.01155,188
6.3,-0.00079,0.0102,189
6.3333,-0.00023,0.0096,190
6.3667,0.0004,0.00898,191
6.4,0.00154,0.00795,192
6.4333,0.0033,0.00641,193
6.4667,0.00571,0.00438,194
6.5,0.00865,0.00199,195
6.5333,0.01139,-0.00019,196
6.5667,0.01529,-0.00319,197
6.6,0.01831,-0.006,198
6.6333,0.0192,-0.00846,199
6.6667,0.01831,-0.0107,200
6.7,0.01522,-0.0138,201
6.7333,0.01159,-0.01633,202
6.7667,0.00754,-0.01871,203
6.8,0.0037,-0.02068,204
6.8333,0.00062,-0.02134,205
6.8667,-0.00057,-0.02104,206
6.9,-0.00159,-0.02067,207
6.9333,-0.00335,-0.01717,208
6.9667,-0.00377,-0.01405,209
7.0,-0.00329,-0.01188,210
7.0333,-0.0014,-0.01093,211
7.0667,0.00217,-0.01104,212
7.1,0.00665,-0.012,213
7.1333,0.01172,-0.01351,214
7.1667,0.01928,-0.01607,215
7.2,0.02361,-0.01727,216
7.2333,0.0281,-0.01718,217
7.2667,0.02965,-0.0154,218
7.3,0.02978,-0.01275,219
7.3333,0.02884,-0.00894,220
7.3667,0.02728,-0.00466,221
7.4,0.02461,-0.00011,222
7.4333,0.01942,0.00413,223
7.4667,0.01223,0.00776,224
7.5,0.00178,0.01166,225
7.5333,-0.00831,0.01504,226
7.5667,-0.01905,0.01848,227
7.6,-0.02819,0.0213,228
7.6333,-0.03381,0.02239,229
7.6667,-0.03634,0.0219,230
7.7,-0.03593,0.01977,231
7.7333,-0.03284,0.01554,232
7.7667,-0.02941,0.01205,233
7.8,-0.02396,0.00769,234
7.8333,-0.01945,0.00652,235
7.8667,-0.0155,0.00737,236
7.9,-0.01155,0.01009,237
7.9333,-0.00773,0.01403,238
7.9667,-0.0033,0.01922,239
8.0,-0.00086,0.02202,240
8.0333,-0.00117,0.02118,241
8.0667,-0.00424,0.01685,242
8.1,-0.00908,0.01066,243
8.1333,-0.01572,0.00253,244
8.1667,-0.02276,-0.00626,245
8.2,-0.02941,-0.01469,246
8.2333,-0.03326,-0.01948,247
8.2667,-0.03469,-0.02127,248
8.3,-0.03391,-0.02037,249
8.3333,-0.03095,-0.01809,250
8.3667,-0.0267,-0.01494,251
8.4,-0.0232,-0.01194,252
8.4333,-0.0214,-0.01025,253
8.4667,-0.02162,-0.01024,254
8.5,-0.02363,-0.01165,255
8.5333,-0.02649,-0.01383,256
8.5667,-0.02969,-0.01647,257
8.6,-0.03221,-0.01895,258
8.6333,-0.03318,-0.02075,259
8.6667,-0.03257,-0.02159,260
8.7,-0.03087,-0.02165,261
8.7333,-0.02856,-0.02113,262
8.7667,-0.02536,-0.01992,263
8.8,-0.022,-0.0181,264
8.8333,-0.01893,-0.01581,265
8.8667,-0.01553,-0.0129,266
8.9,-0.01194,-0.00967,267
8.9333,-0.00803,-0.00628,268
8.9667,-0.00402,-0.00294,269
9.0,-0.00033,-0.0005,270
9.0333,0.00277,-0.0005,271
9.0667,0.00489,-0.00322,272
9.1,0.00584,-0.00772,273
9.1333,0.00627,-0.01322,274
9.1667,0.00657,-0.01977,275
9.2,0.00692,-0.02528,276
9.2333,0.00739,-0.02842,277
9.2667,0.00809,-0.02885,278
9.3,0.00885,-0.02701,279
9.3333,0.0096,-0.02354,280
9.3667,0.0103,-0.01924,281
9.4,0.01128,-0.01578,282
9.4333,0.0128,-0.01479,283
9.4667,0.01496,-0.01609,284
9.5,0.01783,-0.01957,285
9.5333,0.02118,-0.02436,286
9.5667,0.02571,-0.03105,287
9.6,0.02859,-0.03559,288
9.6333,0.02944,-0.03767,289
9.6667,0.02819,-0.03723,290
9.7,0.02543,-0.03497,291
9.7333,0.02123,-0.03099,292
9.7667,0.017,-0.02668,293
9.8,0.01158,-0.02042,294
9.8333,0.0087,-0.01635,295
9.8667,0.00621,-0.01129,296
9.9,0.00462,-0.00651,297
9.9333,0.00363,-0.00195,298
9.9667,0.00298,0.00243,299
10.0,0.00262,0.00591,300
10.0333,0.00292,0.00712,301
10.0667,0.0038,0.00611,302
10.1,0.0053,0.00324,303
10.1333,0.00659,0.00044,304
10.1667,0.00787,-0.00233,305
10.2,0.01266,-0.01225,306
10.2333,0.0139,-0.01528,307
10.2667,0.01367,-0.01575,308
10.3,0.01244,-0.01469,309
10.3333,0.01057,-0.01256,310
10.3667,0.00744,-0.00861,311
10.4,0.00454,-0.00569,312
10.4333,0.00206,-0.00482,313
10.4667,-0.00028,-0.00503,314
10.5,-0.00244,-0.00602,315
10.5333,-0.00716,-0.0093,316
10.5667,-0.00961,-0.01121,317
10.6,-0.01201,-0.01328,318
10.6333,-0.01245,-0.01471,319
10.6667,-0.01079,-0.01466,320
10.7,-0.00734,-0.01389,321
10.7333,-0.00273,-0.01283,322
10.7667,0.00283,-0.01177,323
10.8,0.00868,-0.01031,324
10.8333,0.01313,-0.00821,325
10.8667,0.01765,-0.00413,326
10.9,0.02028,-0.00013,327
10.9333,0.02217,0.0041,328
10.9667,0.02377,0.0082,329
11.0,0.02514,0.01142,330
11.0333,0.02597,0.01152,331
11.0667,0.0263,0.00875,332
11.1,0.02626,0.00291,333
11.1333,0.02585,-0.00513,334
11.1667,0.02527,-0.01234,335
11.2,0.02426,-0.01876,336
11.2333,0.02231,-0.02342,337
11.2667,0.01967,-0.02395,338
11.3,0.0169,-0.02225,339
11.3333,0.01353,-0.01872,340
11.3667,0.00962,-0.01386,341
11.4,0.00627,-0.01007,342
