Timestamp,robot_x,robot_y,photo_num
0.0,-1e-05,2e-05,0
0.0333,-1e-05,0.0,1
0.0667,-1e-05,1e-05,2
0.1,-0.0,-1e-05,3
0.1333,0.0,-1e-05,4
0.1667,2e-05,0.0,5
0.2,9e-05,0.0001,6
0.2333,0.00031,0.00038,7
0.2667,0.00142,0.00168,8
0.3,0.00224,0.00256,9
0.3333,0.00319,0.00356,10
0.3667,0.00425,0.00465,11
0.4,0.00563,0.00625,12
0.4333,0.00742,0.00854,13
0.4667,0.00955,0.01131,14
0.5,0.01205,0.01446,15
0.5333,0.01489,0.01802,16
0.5667,0.01793,0.02178,17
0.6,0.01961,0.02356,18
0.6333,0.02024,0.02352,19
0.6667,0.01994,0.02203,20
0.7,0.01892,0.01933,21
0.7333,0.01726,0.01545,22
0.7667,0.01564,0.01206,23
0.8,0.01443,0.0101,24
0.8333,0.01353,0.0101,25
0.8667,0.01286,0.01171,26
0.9,0.0126,0.0143,27
0.9333,0.01248,0.01728,28
0.9667,0.01249,0.02086,29
1.0,0.01274,0.02422,30
1.0333,0.01345,0.02563,31
1.0667,0.01469,0.02549,32
1.1,0.01589,0.02446,33
1.1333,0.01722,0.02294,34
1.1667,0.01837,0.02137,35
1.2,0.01882,0.0197,36
1.2333,0.01799,0.01824,37
1.2667,0.01599,0.0173,38
1.3,0.01269,0.01645,39
1.3333,0.00889,0.0158,40
1.3667,0.0054,0.01554,41
1.4,0.00211,0.01596,42
1.4333,-0.00069,0.01727,43
1.4667,-0.00314,0.01943,44
1.5,-0.00514,0.0221,45
1.5333,-0.0072,0.02564,46
1.5667,-0.00905,0.02898,47
1.6,-0.0101,0.03026,48
1.6333,-0.01053,0.02942,49
1.6667,-0.01039,0.02679,50
1.7,-0.00975,0.02282,51
1.7333,-0.00874,0.01802,52
1.7667,-0.00752,0.0128,53
1.8,-0.00669,0.00897,54
1.8333,-0.00644,0.0071,55
1.8667,-0.00682,0.00699,56
1.9,-0.00763,0.00823,57
1.9333,-0.00871,0.01028,58
1.9667,-0.0096,0.01235,59
2.0,-0.0092,0.01294,60
2.0333,-0.00699,0.01151,61
2.0667,-0.00318,0.00836,62
2.1,0.00178,0.00403,63
2.1333,0.00707,-0.00055,64
2.1667,0.01368,-0.00625,65
2.2,0.01803,-0.0099,66
2.2333,0.01952,-0.01097,67
2.2667,0.01906,-0.01039,68
2.3,0.01723,-0.00855,69
2.3333,0.01466,-0.00605,70
2.3667,0.01109,-0.00218,71
2.4,0.00982,0.00139,72
2.4333,0.01081,0.00478,73
2.4667,0.01373,0.00841,74
2.5,0.01795,0.01195,75
2.5333,0.02263,0.01512,76
2.5667,0.02929,0.01901,77
2.6,0.0324,0.02,78
2.6333,0.03392,0.01859,79
2.6667,0.03344,0.01406,80
2.7,0.03161,0.00812,81
2.7333,0.02922,0.00181,82
2.7667,0.02643,-0.00557,83
2.8,0.02461,-0.01084,84
2.8333,0.0235,-0.01422,85
2.8667,0.02319,-0.01529,86
2.9,0.02344,-0.01462,87
2.9333,0.02395,-0.01312,88
2.9667,0.02437,-0.01119,89
3.0,0.0225,-0.01079,90
3.0333,0.01786,-0.01233,91
3.0667,0.01126,-0.01556,92
3.1,0.00325,-0.01995,93
3.1333,-0.00849,-0.02698,94
3.1667,-0.01751,-0.0327,95
3.2,-0.02374,-0.03602,96
3.2333,-0.02719,-0.03633,97
3.2667,-0.02803,-0.03408,98
3.3,-0.027,-0.03024,99
3.3333,-0.02444,-0.02527,100
3.3667,-0.02137,-0.02016,101
3.4,-0.01896,-0.01626,102
3.4333,-0.01796,-0.01427,103
3.4667,-0.01849,-0.01458,104
3.5,-0.01921,-0.01534,105
3.5333,-0.02044,-0.01673,106
3.5667,-0.02396,-0.02109,107
3.6,-0.02454,-0.023,108
3.6333,-0.02312,-0.02342,109
3.6667,-0.02004,-0.02266,110
3.7,-0.01573,-0.02104,111
3.7333,-0.0105,-0.01876,112
3.7667,-0.00427,-0.01584,113
3.8,0.00021,-0.01354,114
3.8333,0.0037,-0.0116,115
3.8667,0.00666,-0.00973,116
3.9,0.00865,-0.00833,117
3.9333,0.01024,-0.00711,118
3.9667,0.01173,-0.00592,119
4.0,0.01283,-0.00511,120
4.0333,0.01386,-0.00457,121
4.0667,0.01455,-0.00451,122
4.1,0.01504,-0.00464,123
4.1333,0.01545,-0.00495,124
4.1667,0.01562,-0.00516,125
4.2,0.01502,-0.00476,126
4.2333,0.01314,-0.00328,127
4.2667,0.00996,-0.00063,128
4.3,0.00641,0.0024,129
4.3333,0.00238,0.00588,130
4.3667,-0.0018,0.00962,131
4.4,-0.00583,0.01352,132
4.4333,-0.0101,0.01804,133
