Timestamp,robot_x,robot_y,photo_num
0.0,0.0,2e-05,0
0.0333,0.0,2e-05,1
0.0667,-1e-05,3e-05,2
0.1,-0.00021,0.00016,3
0.1333,-0.00103,0.00093,4
0.1667,-0.00234,0.00216,5
0.2,-0.00409,0.00381,6
0.2333,-0.00606,0.00568,7
0.2667,-0.00826,0.00779,8
0.3,-0.01036,0.00945,9
0.3333,-0.01206,0.00971,10
0.3667,-0.0128,0.00908,11
0.4,-0.01384,0.00678,12
0.4333,-0.01554,-0.00092,13
0.4667,-0.01602,-0.0059,14
0.5,-0.01645,-0.01045,15
0.5333,-0.01697,-0.01297,16
0.5667,-0.01768,-0.01309,17
0.6,-0.01862,-0.01098,18
0.6333,-0.01945,-0.00778,19
0.6667,-0.02022,-0.00395,20
0.7,-0.02028,-6e-05,21
0.7333,-0.01859,0.00333,22
0.7667,-0.01501,0.0061,23
0.8,-0.01008,0.00837,24
0.8333,-0.00398,0.01042,25
0.8667,0.00269,0.01223,26
0.9,0.00912,0.01349,27
0.9333,0.01324,0.01352,28
0.9667,0.01373,0.01212,29
1.0,0.01214,0.00975,30
1.0333,0.00911,0.0066,31
1.0667,0.00458,0.00249,32
1.1,0.00116,-0.00019,33
1.1333,-0.00192,-0.0023,34
1.1667,-0.00599,-0.00448,35
1.2,-0.01031,-0.00613,36
1.2333,-0.01449,-0.00714,37
1.2667,-0.01843,-0.00779,38
1.3,-0.02106,-0.00849,39
1.3333,-0.02164,-0.00988,40
1.3667,-0.01985,-0.01182,41
1.4,-0.01512,-0.01488,42
1.4333,-0.00973,-0.01788,43
1.4667,-0.00267,-0.02136,44
1.5,0.00421,-0.02417,45
1.5333,0.00923,-0.02495,46
1.5667,0.01236,-0.02365,47
1.6,0.01387,-0.02083,48
1.6333,0.0144,-0.01689,49
1.6667,0.01437,-0.01226,50
1.7,0.01413,-0.00737,51
1.7333,0.01394,-0.00195,52
1.7667,0.01396,0.00321,53
1.8,0.01407,0.0078,54
1.8333,0.01416,0.01233,55
1.8667,0.01414,0.01678,56
1.9,0.01379,0.02072,57
1.9333,0.01268,0.02293,58
1.9667,0.01081,0.02244,59
2.0,0.00928,0.02077,60
2.0333,0.00715,0.01716,61
2.0667,0.00438,0.01116,62
2.1,0.00274,0.00711,63
2.1333,0.00202,0.00452,64
2.1667,0.00216,0.00267,65
2.2,0.00319,0.00228,66
2.2333,0.00527,0.0032,67
2.2667,0.00736,0.00442,68
2.3,0.00949,0.00551,69
2.3333,0.01093,0.00599,70
2.3667,0.01139,0.00595,71
2.4,0.01115,0.00561,72
2.4333,0.01025,0.00512,73
2.4667,0.00895,0.00464,74
2.5,0.00731,0.00429,75
2.5333,0.00644,0.00442,76
2.5667,0.00626,0.00478,77
2.6,0.00659,0.00519,78
2.6333,0.00734,0.00565,79
2.6667,0.00827,0.00623,80
2.7,0.00899,0.00666,81
2.7333,0.00882,0.00581,82
2.7667,0.00769,0.00386,83
2.8,0.0061,0.00128,84
2.8333,0.0042,-0.00192,85
2.8667,0.00216,-0.00585,86
2.9,0.00022,-0.00981,87
2.9333,-0.00159,-0.01214,88
2.9667,-0.00325,-0.01277,89
3.0,-0.00498,-0.01207,90
3.0333,-0.007,-0.01018,91
3.0667,-0.00894,-0.00761,92
3.1,-0.0107,-0.0047,93
3.1333,-0.01221,-0.00126,94
3.1667,-0.01342,0.00289,95
3.2,-0.01431,0.00715,96
3.2333,-0.01508,0.01177,97
3.2667,-0.01573,0.01664,98
3.3,-0.01609,0.02141,99
3.3333,-0.01478,0.02162,100
3.3667,-0.01268,0.01873,101
3.4,-0.00969,0.01364,102
3.4333,-0.00547,0.00596,103
3.4667,0.00016,-0.00414,104
3.5,0.00475,-0.01208,105
3.5333,0.00783,-0.01751,106
3.5667,0.00873,-0.01973,107
3.6,0.00818,-0.01973,108
3.6333,0.00723,-0.01888,109
3.6667,0.00395,-0.01527,110
3.7,-0.00043,-0.01088,111
3.7333,-0.00406,-0.00949,112
3.7667,-0.00822,-0.01028,113
3.8,-0.01204,-0.01278,114
3.8333,-0.01582,-0.01604,115
3.8667,-0.02015,-0.02018,116
3.9,-0.02405,-0.02396,117
3.9333,-0.02533,-0.02531,118
3.9667,-0.02465,-0.02464,119
4.0,-0.02237,-0.02243,120
4.0333,-0.01838,-0.01925,121
4.0667,-0.01313,-0.01555,122
4.1,-0.00799,-0.01172,123
4.1333,-0.0034,-0.00777,124
4.1667,0.00126,-0.00302,125
4.2,0.00569,0.00216,126
4.2333,0.00932,0.00694,127
4.2667,0.01294,0.01177,128
4.3,0.01638,0.01524,129
4.3333,0.0198,0.01625,130
4.3667,0.02318,0.0144,131
4.4,0.02626,0.01041,132
4.4333,0.02896,0.00532,133
4.4667,0.0313,-2e-05,134
4.5,0.03324,-0.00494,135
4.5333,0.03417,-0.00743,136
4.5667,0.03437,-0.00809,137
4.6,0.03384,-0.00682,138
4.6333,0.03264,-0.00378,139
4.6667,0.03122,-0.00013,140
4.7,0.02981,0.00377,141
4.7333,0.02846,0.00803,142
4.7667,0.02729,0.01249,143
4.8,0.02639,0.01683,144
4.8333,0.02547,0.02232,145
4.8667,0.0248,0.02697,146
4.9,0.02391,0.03091,147
4.9333,0.02247,0.03233,148
4.9667,0.02051,0.03089,149
5.0,0.01784,0.02722,150
5.0333,0.01493,0.02236,151
5.0667,0.01171,0.01649,152
5.1,0.00912,0.01057,153
5.1333,0.0082,0.0056,154
5.1667,0.00941,0.0022,155
5.2,0.0116,0.00102,156
5.2333,0.0145,0.00046,157
5.2667,0.01919,0.00033,158
5.3,0.02259,0.00044,159
5.3333,0.02275,0.00048,160
