Timestamp,robot_x,robot_y,photo_num
0.0,1e-05,0.0,0
0.0333,0.0,0.0,1
0.0667,0.00011,0.00011,2
0.1,0.00039,0.00042,3
0.1333,0.00118,0.00121,4
0.1667,0.00239,0.00249,5
0.2,0.00387,0.00403,6
0.2333,0.00553,0.00566,7
0.2667,0.00757,0.00765,8
0.3,0.0079,0.00768,9
0.3333,0.00816,0.00758,10
0.3667,0.00606,0.003,11
0.4,0.00383,-0.00093,12
0.4333,0.00053,-0.00683,13
0.4667,-0.00258,-0.01267,14
0.5,-0.00507,-0.01622,15
0.5333,-0.00671,-0.01717,16
0.5667,-0.00765,-0.01615,17
0.6,-0.00821,-0.01366,18
0.6333,-0.00845,-0.01057,19
0.6667,-0.00855,-0.00731,20
0.7,-0.00723,-0.00516,21
0.7333,-0.0033,-0.00683,22
0.7667,0.00063,-0.01019,23
0.8,0.00628,-0.01571,24
0.8333,0.01305,-0.02253,25
0.8667,0.01992,-0.02948,26
0.9,0.0265,-0.03522,27
0.9333,0.02826,-0.03595,28
0.9667,0.02838,-0.0345,29
1.0,0.02693,-0.03128,30
1.0333,0.02434,-0.02667,31
1.0667,0.02145,-0.02164,32
1.1,0.01921,-0.01746,33
1.1333,0.01903,-0.01653,34
1.1667,0.02069,-0.01822,35
1.2,0.0233,-0.02134,36
1.2333,0.02637,-0.02513,37
1.2667,0.03,-0.02975,38
1.3,0.0335,-0.03447,39
1.3333,0.03394,-0.03553,40
1.3667,0.033,-0.03507,41
1.4,0.03117,-0.03353,42
1.4333,0.02907,-0.03163,43
1.4667,0.02725,-0.02992,44
1.5,0.0254,-0.02766,45
1.5333,0.02356,-0.02531,46
1.5667,0.02293,-0.02239,47
1.6,0.02306,-0.02024,48
1.6333,0.02356,-0.01852,49
1.6667,0.02485,-0.01572,50
1.7,0.02499,-0.01405,51
1.7333,0.02394,-0.0127,52
1.7667,0.02176,-0.01166,53
1.8,0.01931,-0.01099,54
1.8333,0.01679,-0.01048,55
1.8667,0.01358,-0.00976,56
1.9,0.01059,-0.00858,57
1.9333,0.0087,-0.00681,58
1.9667,0.00752,-0.00456,59
2.0,0.00689,-0.00197,60
2.0333,0.00657,0.00104,61
2.0667,0.00645,0.00362,62
2.1,0.00626,0.00429,63
2.1333,0.00598,0.00309,64
2.1667,0.00548,-4e-05,65
2.2,0.00474,-0.00534,66
2.2333,0.00405,-0.01141,67
2.2667,0.0034,-0.01697,68
2.3,0.00226,-0.02204,69
2.3333,0.00052,-0.02346,70
